rank,finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,selfMade,gender,birthDate,lastName,firstName,country_cpi,country_gdp,country_population,country_lat, country_long,city_lat,city_long
1272,2400,Finance & Investments,Gerald Ford,78.0,United States,Dallas,Banking,Finance & Investments,United States,True,M,8/4/1944 0:00,Ford,Gerald,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,44.9221,-123.313
1272,2400,Finance & Investments,Gerald Ford,78.0,United States,Dallas,Banking,Finance & Investments,United States,True,M,8/4/1944 0:00,Ford,Gerald,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,33.9152,-84.8416
1272,2400,Finance & Investments,Gerald Ford,78.0,United States,Dallas,Banking,Finance & Investments,United States,True,M,8/4/1944 0:00,Ford,Gerald,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,41.3608,-75.9656
1272,2400,Healthcare,Bernard Fraisse & family,66.0,France,Paris,Pharmaceuticals,Healthcare,France,True,M,8/10/1956 0:00,Fraisse,Bernard,110.05,"$2,715,518,274,227 ",67059887.0,46.227638,2.213749,48.8567,2.3522
1272,2400,Finance & Investments,Alfred Gantner,55.0,Switzerland,Zug,Private equity,Finance & Investments,Switzerland,True,M,4/1/1968 0:00,Gantner,Alfred,99.55,"$703,082,435,360 ",8574832.0,46.818188,8.227512,47.1681,8.5169
1272,2400,Gambling & Casinos,Paul Gauselmann & family,88.0,Germany,Espelkamp,Gambling,Gambling & Casinos,Germany,True,M,8/26/1934 0:00,Gauselmann,Paul,112.85,"$3,845,630,030,824 ",83132799.0,51.165691,10.451526,52.3772,8.6328
1272,2400,Real Estate,Mitchell Goldhar,61.0,Canada,North York,Real estate,Real Estate,Canada,True,M,7/15/1961 0:00,Goldhar,Mitchell,116.76,"$1,736,425,629,520 ",36991981.0,56.130366,-106.346771,,
1272,2400,Finance & Investments,Peter Hargreaves,76.0,United Kingdom,Bristol,Financial services,Finance & Investments,United Kingdom,True,M,10/5/1946 0:00,Hargreaves,Peter,119.62,"$2,827,113,184,696 ",66834405.0,55.378051,-3.435973,51.4536,-2.5975
1272,2400,Healthcare,Xuande Hua & family,79.0,China,Taizhou,Pharmaceuticals,Healthcare,China,True,M,10/30/1943 0:00,Hua,Xuande,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,32.4567,119.9229
1272,2400,Healthcare,Xuande Hua & family,79.0,China,Taizhou,Pharmaceuticals,Healthcare,China,True,M,10/30/1943 0:00,Hua,Xuande,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,28.6557,121.4208
1272,2400,Diversified,Kwek Leng Kee,68.0,Singapore,Singapore,Diversified,Diversified,Singapore,False,M,1/1/1955 0:00,Kwek,Leng Kee,114.41,"$372,062,527,489 ",5703569.0,1.352083,103.819836,1.3,103.8
1272,2400,Manufacturing,Catherine Lozick,77.0,United States,Fort Lauderdale,Valve manufacturing,Manufacturing,United States,False,F,5/1/1945 0:00,Lozick,Catherine,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,26.1412,-80.1464
1272,2400,Media & Entertainment,Kalanithi Maran,57.0,India,Chennai,Media,Media & Entertainment,India,True,M,7/26/1965 0:00,Maran,Kalanithi,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,13.0825,80.275
1272,2400,Finance & Investments,Jed McCaleb,48.0,United States,Berkeley,Cryptocurrency,Finance & Investments,United States,True,M,1/1/1975 0:00,McCaleb,Jed,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,37.8722,-122.276
1272,2400,Finance & Investments,Jed McCaleb,48.0,United States,Berkeley,Cryptocurrency,Finance & Investments,United States,True,M,1/1/1975 0:00,McCaleb,Jed,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,39.9156,-74.1923
1272,2400,Manufacturing,Fatih Ozmen,65.0,United States,Reno,Aerospace,Manufacturing,United States,True,M,2/2/1958 0:00,Ozmen,Fatih,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,39.5497,-119.8483
1272,2400,Food & Beverage,Pan Laican,,China,foshan,Soy sauce,Food & Beverage,China,True,M,,Pan,Laican,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,,
1272,2400,Metals & Mining,Tor Peterson,58.0,Switzerland,Zug,Commodities,Metals & Mining,United States,True,M,8/7/1964 0:00,Peterson,Tor,99.55,"$703,082,435,360 ",8574832.0,46.818188,8.227512,47.1681,8.5169
1272,2400,Finance & Investments,Daniel Pritzker,63.0,United States,Marin County,"Hotels, investments",Finance & Investments,United States,False,M,9/15/1959 0:00,Pritzker,Daniel,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,,
1272,2400,Real Estate,Jinxing Qi,61.0,China,Hangzhou,Real estate,Real Estate,China,True,M,3/28/1962 0:00,Qi,Jinxing,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,30.267,120.153
1272,2400,Manufacturing,Qiu Jianping & family,61.0,China,Hangzhou,Hand tools,Manufacturing,China,True,M,1/28/1962 0:00,Qiu,Jianping,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,30.267,120.153
1272,2400,Diversified,Rajan Raheja & family,68.0,India,Mumbai,Diversified,Diversified,India,False,M,6/1/1954 0:00,Raheja,Rajan,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,19.0761,72.8775
1272,2400,Finance & Investments,Matthias Reinhart,63.0,Switzerland,Zurich,Financial services,Finance & Investments,Switzerland,True,M,1/1/1960 0:00,Reinhart,Matthias,99.55,"$703,082,435,360 ",8574832.0,46.818188,8.227512,47.3744,8.5411
1272,2400,Technology,Arnout Schuijff,55.0,Netherlands,Amsterdam,Payments software,Technology,Netherlands,True,M,10/16/1967 0:00,Schuijff,Arnout,115.91,"$909,070,395,161 ",17332850.0,52.132633,5.291266,52.3728,4.8936
1272,2400,Diversified,Hans Sy,67.0,Philippines,Manila,Diversified,Diversified,Philippines,False,M,9/29/1955 0:00,Sy,Hans,129.61,"$376,795,508,680 ",108116615.0,12.879721,121.774017,14.5958,120.9772
1272,2400,Diversified,Herbert Sy,66.0,Philippines,Manila,Diversified,Diversified,Philippines,False,M,10/1/1956 0:00,Sy,Herbert,129.61,"$376,795,508,680 ",108116615.0,12.879721,121.774017,14.5958,120.9772
1272,2400,Diversified,Lucio Tan,88.0,Philippines,Manila,Diversified,Diversified,Philippines,True,M,7/17/1934 0:00,Tan,Lucio,129.61,"$376,795,508,680 ",108116615.0,12.879721,121.774017,14.5958,120.9772
1272,2400,Technology,Tsai Ming-kai,72.0,Taiwan,Hsinchu,Semiconductors,Technology,Taiwan,True,M,4/6/1950 0:00,Tsai,Ming-kai,,,,,,24.8167,120.9833
1272,2400,Media & Entertainment,Ted Turner,84.0,United States,Atlanta,Cable television,Media & Entertainment,United States,False,M,11/19/1938 0:00,Turner,Ted,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,33.7628,-84.422
1272,2400,Real Estate,David Walentas,84.0,United States,New York,Real estate,Real Estate,United States,True,M,8/7/1938 0:00,Walentas,David,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,40.6943,-73.9249
1272,2400,Finance & Investments,Urs Wietlisbach,61.0,Switzerland,Zug,Private equity,Finance & Investments,Switzerland,True,M,8/25/1961 0:00,Wietlisbach,Urs,99.55,"$703,082,435,360 ",8574832.0,46.818188,8.227512,47.1681,8.5169
1272,2400,Technology,Jerry Yang,54.0,United States,Los Altos Hills,Yahoo,Technology,United States,True,M,11/6/1968 0:00,Yang,Jerry,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,,
1272,2400,Manufacturing,Yang Jianliang & family,53.0,China,Wuxi,Machinery,Manufacturing,China,True,M,6/1/1969 0:00,Yang,Jianliang,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,31.491,120.312
1272,2400,Manufacturing,Yang Jianliang & family,53.0,China,Wuxi,Machinery,Manufacturing,China,True,M,6/1/1969 0:00,Yang,Jianliang,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,26.58,111.841
1272,2400,Manufacturing,Yang Weidong & family,54.0,China,Jiaxing,Chemicals,Manufacturing,China,True,M,9/9/1968 0:00,Yang,Weidong,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,30.747,120.756
1272,2400,Real Estate,Mortimer Zuckerman,85.0,United States,New York,"Real estate, media",Real Estate,United States,True,M,6/4/1937 0:00,Zuckerman,Mortimer,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,40.6943,-73.9249
1312,2300,Finance & Investments,John Armitage,63.0,United Kingdom,London,Hedge funds,Finance & Investments,Ireland,True,M,12/1/1959 0:00,Armitage,John,119.62,"$2,827,113,184,696 ",66834405.0,55.378051,-3.435973,51.5072,-0.1275
1312,2300,Energy,Lee Bass,66.0,United States,Fort Worth,"Oil, investments",Energy,United States,False,M,5/24/1956 0:00,Bass,Lee,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,32.7817,-97.3474
1312,2300,Technology,John Bicket,43.0,United States,San Francisco,Sensor systems,Technology,United States,True,M,3/20/1980 0:00,Bicket,John,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,37.7558,-122.4449
1312,2300,Technology,Sanjit Biswas,41.0,United States,San Francisco,Sensor systems,Technology,United States,True,M,1/12/1982 0:00,Biswas,Sanjit,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,37.7558,-122.4449
1312,2300,Fashion & Retail,Timothy Boyle,73.0,United States,Portland,Columbia Sportswear,Fashion & Retail,United States,True,M,9/7/1949 0:00,Boyle,Timothy,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,45.5371,-122.65
1312,2300,Fashion & Retail,Timothy Boyle,73.0,United States,Portland,Columbia Sportswear,Fashion & Retail,United States,True,M,9/7/1949 0:00,Boyle,Timothy,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,43.6773,-70.2715
1312,2300,Fashion & Retail,Timothy Boyle,73.0,United States,Portland,Columbia Sportswear,Fashion & Retail,United States,True,M,9/7/1949 0:00,Boyle,Timothy,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,27.8942,-97.3278
1312,2300,Fashion & Retail,Timothy Boyle,73.0,United States,Portland,Columbia Sportswear,Fashion & Retail,United States,True,M,9/7/1949 0:00,Boyle,Timothy,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,36.5921,-86.5239
1312,2300,Technology,Morris Chang,91.0,Taiwan,Hsinchu,Semiconductors,Technology,Taiwan,True,M,7/10/1931 0:00,Chang,Morris,,,,,,24.8167,120.9833
1312,2300,Real Estate,Chao Teng-hsiung,78.0,Taiwan,Taipei,Real estate,Real Estate,Taiwan,True,M,10/4/1944 0:00,Chao,Teng-hsiung,,,,,,25.0375,121.5625
1312,2300,Finance & Investments,Samuel Chen,73.0,,,Investments,Finance & Investments,Taiwan,True,M,1/1/1950 0:00,Chen,Samuel,,,,,,,
1312,2300,Manufacturing,Chu Lam Yiu,53.0,Hong Kong,Hong Kong,Flavorings,Manufacturing,Hong Kong,True,F,12/1/1969 0:00,Chu,Lam Yiu,,,,,,22.3,114.2
1312,2300,Technology,K. Dinesh,68.0,India,Bangalore,Software services,Technology,India,True,M,6/6/1954 0:00,Dinesh,K.,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,12.9789,77.5917
1312,2300,Diversified,James Duff,62.0,United States,Hattiesburg,"Tires, diversified",Diversified,United States,True,M,3/7/1961 0:00,Duff,James,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,31.3074,-89.317
1312,2300,Diversified,Thomas Duff,66.0,United States,Hattiesburg,"Tires, diversified",Diversified,United States,True,M,12/31/1956 0:00,Duff,Thomas,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,31.3074,-89.317
1312,2300,Technology,Daniel Ek,40.0,Sweden,Stockholm,Spotify,Technology,Sweden,True,M,2/21/1983 0:00,Ek,Daniel,110.51,"$530,832,908,738 ",10285453.0,60.128161,18.643501,59.3294,18.0686
1312,2300,Fashion & Retail,John Fisher,61.0,United States,San Francisco,Gap,Fashion & Retail,United States,False,M,6/1/1961 0:00,Fisher,John,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,37.7558,-122.4449
1312,2300,Fashion & Retail,Georg Haub,61.0,Germany,Berlin,Retail,Fashion & Retail,Germany,False,M,1/1/1962 0:00,Haub,Georg,112.85,"$3,845,630,030,824 ",83132799.0,51.165691,10.451526,52.52,13.405
1312,2300,Construction & Engineering,Erman Ilicak,55.0,Turkey,Ankara,Construction,Construction & Engineering,Turkey,True,M,10/3/1967 0:00,Ilicak,Erman,234.44,"$754,411,708,203 ",83429615.0,38.963745,35.243322,39.93,32.85
1312,2300,Finance & Investments,Justin Ishbia,45.0,United States,Chicago,Private equity,Finance & Investments,United States,False,M,9/18/1977 0:00,Ishbia,Justin,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,41.8375,-87.6866
1312,2300,Technology,Long Jiang,49.0,China,Weifang,Manufacturing,Technology,China,True,M,2/1/1974 0:00,Jiang,Long,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,36.708,119.162
1312,2300,Finance & Investments,Bruce Karsh,67.0,United States,Los Angeles,Private equity,Finance & Investments,United States,True,M,10/10/1955 0:00,Karsh,Bruce,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,34.1141,-118.4068
1312,2300,Technology,Bom Kim,44.0,South Korea,Seoul,Online retailing,Technology,United States,True,M,10/1/1978 0:00,Kim,Bom,115.16,"$2,029,000,000,000 ",51709098.0,35.907757,127.766922,,
1312,2300,Food & Beverage,Jianping Lai,,China,Foshan,Soy sauce,Food & Beverage,China,True,M,,Lai,Jianping,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,23.0214,113.1216
1312,2300,Healthcare,Lam Kong,58.0,Hong Kong,Hong Kong,Pharmaceuticals,Healthcare,China,True,M,6/15/1964 0:00,Lam,Kong,,,,,,22.3,114.2
1312,2300,Finance & Investments,Stephen Lansdown,70.0,Guernsey,St. Peter Port,Financial services,Finance & Investments,Guernsey,True,M,8/30/1952 0:00,Lansdown,Stephen,,,,,,,
1312,2300,Fashion & Retail,Kevin David Lehmann,20.0,,,Drugstores,Fashion & Retail,Germany,False,M,9/1/2002 0:00,Lehmann,Kevin David,,,,,,,
1312,2300,Food & Beverage,Li Haiyan,,China,Chengdu,Restaurants,Food & Beverage,China,True,F,,Li,Haiyan,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,30.66,104.0633
1312,2300,Finance & Investments,Hua Li,45.0,China,Shenzhen,Financial services,Finance & Investments,China,True,M,1/1/1978 0:00,Li,Hua,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,22.5415,114.0596
1312,2300,Gambling & Casinos,Lim Kok Thay,71.0,Malaysia,Kuala Lumpur,Casinos,Gambling & Casinos,Malaysia,False,M,8/16/1951 0:00,Lim,Kok Thay,121.46,"$364,701,517,788 ",32447385.0,4.210484,101.975766,3.1478,101.6953
1312,2300,Food & Beverage,Kishore Mariwala,88.0,India,Mumbai,Consumer goods,Food & Beverage,India,False,M,2/14/1935 0:00,Mariwala,Kishore,180.44,"$2,611,000,000,000 ",1366417754.0,20.593684,78.96288,19.0761,72.8775
1312,2300,Food & Beverage,Clayton Mathile,82.0,United States,Brookville,Pet food,Food & Beverage,United States,True,M,1/11/1941 0:00,Mathile,Clayton,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,,
1312,2300,Fashion & Retail,Mi Enhua,65.0,China,Urumqi,Retail,Fashion & Retail,China,True,M,4/1/1958 0:00,Mi,Enhua,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,43.8225,87.6125
1312,2300,Food & Beverage,Vadim Moshkovich,55.0,Russia,Moscow,"Agriculture, land",Food & Beverage,Russia,True,M,4/6/1967 0:00,Moshkovich,Vadim,180.75,"$1,699,876,578,871 ",144373535.0,61.52401,105.318756,55.7558,37.6172
1312,2300,Food & Beverage,David Murdock,99.0,United States,Ventura,"Dole, real estate",Food & Beverage,United States,True,M,4/10/1923 0:00,Murdock,David,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,,
1312,2300,Fashion & Retail,David Nahmad,75.0,United States,New York,Art collection,Fashion & Retail,Monaco,True,M,4/14/1947 0:00,Nahmad,David,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,40.6943,-73.9249
1312,2300,Finance & Investments,Lirio Parisotto,69.0,Brazil,Manaus,Investments,Finance & Investments,Brazil,True,M,12/18/1953 0:00,Parisotto,Lirio,167.4,"$1,839,758,040,766 ",212559417.0,-14.235004,-51.92528,-3.1189,-60.0217
1312,2300,Food & Beverage,Augusto Perfetti,,Switzerland,Lugano,Candy,Food & Beverage,Italy,False,M,,Perfetti,Augusto,99.55,"$703,082,435,360 ",8574832.0,46.818188,8.227512,46.005,8.9525
1312,2300,Food & Beverage,Giorgio Perfetti,,Switzerland,Lugano,Candy,Food & Beverage,Italy,False,M,,Perfetti,Giorgio,99.55,"$703,082,435,360 ",8574832.0,46.818188,8.227512,46.005,8.9525
1312,2300,Fashion & Retail,Alberto Prada,69.0,Italy,Milan,Luxury goods,Fashion & Retail,Italy,False,M,2/21/1954 0:00,Prada,Alberto,110.62,"$2,001,244,392,042 ",60297396.0,41.87194,12.56738,45.4669,9.19
1312,2300,Fashion & Retail,Marina Prada,77.0,Italy,Milan,Luxury goods,Fashion & Retail,Italy,False,F,7/14/1945 0:00,Prada,Marina,110.62,"$2,001,244,392,042 ",60297396.0,41.87194,12.56738,45.4669,9.19
1312,2300,Diversified,Filiz Sahenk,56.0,Turkey,Istanbul,Diversified,Diversified,Turkey,False,F,2/14/1967 0:00,Sahenk,Filiz,234.44,"$754,411,708,203 ",83429615.0,38.963745,35.243322,41.0136,28.955
1312,2300,Food & Beverage,Richard Sands,72.0,United States,Delray Beach,Liquor,Food & Beverage,United States,False,M,3/3/1951 0:00,Sands,Richard,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,26.455,-80.0905
1312,2300,Finance & Investments,Stephan Schmidheiny,75.0,Switzerland,Hurden,Investments,Finance & Investments,Switzerland,False,M,10/29/1947 0:00,Schmidheiny,Stephan,99.55,"$703,082,435,360 ",8574832.0,46.818188,8.227512,,
1312,2300,Healthcare,Alberto Siccardi & family,78.0,Switzerland,Lugano,Medical devices,Healthcare,Switzerland,False,M,5/1/1944 0:00,Siccardi,Alberto,99.55,"$703,082,435,360 ",8574832.0,46.818188,8.227512,46.005,8.9525
1312,2300,Real Estate,Stefan Soloviev,47.0,United States,Delray Beach,"Real estate, grains",Real Estate,United States,False,M,5/21/1975 0:00,Soloviev,Stefan,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,26.455,-80.0905
1312,2300,Fashion & Retail,Tang Yiu,89.0,Hong Kong,Hong Kong,Fashion retail,Fashion & Retail,Hong Kong,True,M,4/1/1934 0:00,Tang,Yiu,,,,,,22.3,114.2
1312,2300,Technology,Tian Ming,69.0,China,Hefei,Measuring instruments,Technology,China,True,M,12/20/1953 0:00,Tian,Ming,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,31.8206,117.2273
1312,2300,Finance & Investments,T.Y. Tsai,70.0,Taiwan,Taipei,Finance,Finance & Investments,Taiwan,False,M,1/1/1953 0:00,Tsai,T.Y.,,,,,,25.0375,121.5625
1312,2300,Technology,Jayshree Ullal,62.0,United States,Saratoga,Computer networking,Technology,United States,True,F,3/27/1961 0:00,Ullal,Jayshree,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,37.2684,-122.0263
1312,2300,Finance & Investments,Georg von Opel,56.0,United Kingdom,London,"Real estate, investments",Finance & Investments,Switzerland,False,M,5/4/1966 0:00,von Opel,Georg,119.62,"$2,827,113,184,696 ",66834405.0,55.378051,-3.435973,51.5072,-0.1275
1312,2300,Real Estate,Lang Walker,77.0,Australia,Sydney,Real estate,Real Estate,Australia,True,M,7/5/1945 0:00,Walker,Lang,119.8,"$1,392,680,589,329 ",25766605.0,-25.274398,133.775136,-33.8678,151.21
1312,2300,Manufacturing,Xicheng Wang & family,74.0,China,Zhaoyuan,Tires,Manufacturing,China,True,M,11/1/1948 0:00,Wang,Xicheng,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,,
1312,2300,Real Estate,Wang Zhenhua,61.0,China,Shanghai,Real estate,Real Estate,China,True,M,3/1/1962 0:00,Wang,Zhenhua,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,31.2286,121.4747
1312,2300,Food & Beverage,Paul-Heinz Wesjohann & family,79.0,Germany,Rechterfeld,Chicken processing,Food & Beverage,Germany,True,M,5/25/1943 0:00,Wesjohann,Paul-Heinz,112.85,"$3,845,630,030,824 ",83132799.0,51.165691,10.451526,,
1312,2300,Fashion & Retail,Xie Bingkun & family,56.0,China,Fuzhou,Pearlescent pigments,Fashion & Retail,China,True,M,8/25/1966 0:00,Xie,Bingkun,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,27.949,116.358
1312,2300,Fashion & Retail,Xie Bingkun & family,56.0,China,Fuzhou,Pearlescent pigments,Fashion & Retail,China,True,M,8/25/1966 0:00,Xie,Bingkun,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,26.0743,119.2964
1312,2300,Manufacturing,Xu Shugen,57.0,China,Hangzhou,"Construction, mining machinery",Manufacturing,China,True,M,6/12/1965 0:00,Xu,Shugen,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,30.267,120.153
1312,2300,Healthcare,Christoph Zeller,65.0,Liechtenstein,Vaduz,Dental materials,Healthcare,Liechtenstein,False,M,5/4/1957 0:00,Zeller,Christoph,,"$6,552,858,739 ",38019.0,47.1410392,9.520935,47.141,9.521
1312,2300,Manufacturing,Zhang Jingzhang & family,87.0,China,Ningbo,Precision machinery,Manufacturing,China,True,M,1/1/1936 0:00,Zhang,Jingzhang,125.08,"$19,910,000,000,000 ",1397715000.0,35.86166,104.195397,29.8603,121.6245
1368,2200,Real Estate,George Argyros & family,86.0,United States,Newport Beach,"Real estate, investments",Real Estate,United States,True,M,2/4/1937 0:00,Argyros,George,117.24,"$21,427,700,000,000 ",328239523.0,37.09024,-95.712891,33.6151,-117.8668
